"","ASV","Coefficient","Phylum"
"11517","97f3399749fca22f12cc4ba06ca7ebb9",-0.0144087134707006,"Proteobacteria"
"11518","97f5febde5e748c7c75b312e5d8bf3c1",0.0182982785945597,"Actinobacteriota"
"11519","97f602961e3a1d82f7a7e2be58cd4df7",0.0578829716524119,"Actinobacteriota"
"11520","97f6722e58afe9c04c09d5a88237d87c",0.0528113208834571,"Others"
"11521","97f962a840711a3a401fdccca8de8cf5",-0.00318879908660881,"Others"
"11522","97f9bea4e4d4c1297e1645a2834d01f1",0.0378342681156922,"Chloroflexi"
"11523","980239096f8be180a1b70277122c305d",0.0400707023712687,"Bacteroidota"
"11524","9805a24f1ede722f7c85a4e75c3f40f7",0.0122570061903944,"Proteobacteria"
"11525","980b4ae37366b0d866a625b59c6d1d9a",-0.00850008091999558,"Proteobacteria"
"11526","981190a3c755f8b01a488d40610adf17",-0.00896216662947513,"Proteobacteria"
"11527","98166a1a8a6cac5363bf6dd5a7f978cd",0.0250391025579893,"Proteobacteria"
"11528","9824091c71f969f397ed6c4b7742813b",-0.0109346991251856,"Bacteroidota"
"11529","98245dac25dba06ff671c7b9eb03bdc7",-0.026818599307195,"Others"
"11530","98256f824543439e52f4b18ec7ac7303",-0.0136484585329077,"Bacteroidota"
"11531","982878dde6a93cd0469c74c746586091",-0.00690720512388405,"Others"
"11532","9828a50b9cf0ae131bb5d4ba3b659db5",-0.0312350411936759,"Chloroflexi"
"11533","982cc120a0b50f9b08d8543fb55504e3",-0.0139646207931353,"Firmicutes"
"11534","9830f92b09f87c1c3bf15aca137881dc",0.0743160359180511,"Actinobacteriota"
"11535","9831a7d2e06334322d255cbc39df7149",-0.083335348460716,"Proteobacteria"
"11536","9831e0154218f0c8a6ee5a5e8a476686",-0.00491525801914267,"Verrucomicrobiota"
"11537","983316fbd63531c2e6f962b79d0f9997",-0.00139303799454669,"Actinobacteriota"
"11538","983bef5512cd2c68d7baba236b086998",0.0371784335999282,"Others"
"11539","983d0d1775b73736ed3a1916973c2bbb",-0.0173608295125319,"Proteobacteria"
"11540","9846e602c9a06c10e1d039c84328fb75",-0.00884933768250032,"Bacteroidota"
"11541","98528fbd2336cde5b6d0c424839d980e",-0.019164807428123,"Firmicutes"
"11542","98538722078d6c4a3252f400680561ac",-0.00508812246400112,"Acidobacteriota"
"11543","985e54056fc75779d9d24bde2103d5d8",0.0224223001363518,"Chloroflexi"
"11544","985eaa418fa1d82935b4718982f9d0a5",0.00656987658654826,"Proteobacteria"
"11545","985f66769f320b39de4dc76ee1dbe8d8",-0.00123928279594006,"Actinobacteriota"
"11546","9863b701dc5e1348f2ff73c264ed824d",0.0381659274613189,"Actinobacteriota"
"11547","98642e26fcf110bba4d3d88782c14ddb",-0.0581509112617829,"Proteobacteria"
"11548","986a203ddba462b46428f75a138e1f82",-0.013987587968495,"Proteobacteria"
"11549","986fbedb63a3c67992a1cf31c62ba210",-0.00240214137927017,"Acidobacteriota"
"11550","98721b72294ba37381ac662d1f30444a",-0.00500872114942839,"Planctomycetota"
"11551","98778f80edb8c1936059460bf61fe94c",-0.00586569338657743,"Proteobacteria"
"11552","987b07b51f215294b9ba396fc0da2eab",-0.0177107915238972,"Firmicutes"
"11553","98820d8463fc128ddb1f510d9c2879a3",-0.0032515890599916,"Actinobacteriota"
"11554","988375413dee1d2d8100eb1fbe1c9a90",-0.000525721417516303,"Verrucomicrobiota"
"11555","988570d1a0713cc66ccc67913ee0ebcf",-0.00183339031714893,"Actinobacteriota"
"11556","988a89604912497b7e65f7cabc783ae7",-0.000202340616898499,"Verrucomicrobiota"
"11557","988e30b8650f1eb0cdf0d10939f9f1a3",0.0338685031150067,"Planctomycetota"
"11558","989341e0f3c533ef2cfa124763545a65",-0.0151354511740916,"Acidobacteriota"
"11559","98960eef42ee27684ba6c7a3fbd3d59b",-0.0410221257464515,"Proteobacteria"
"11560","989c5e2b5741bde26854f6c034008832",-0.0205066111715726,"Chloroflexi"
"11561","98a19e68feb9e0475ae66bad6dfa5f90",-0.00602076611195406,"Cyanobacteria"
"11562","98a6f8c8096b5053708e898230de3222",-0.0287280857673025,"Bacteroidota"
"11563","98a76d15392f3f7c02192ba79b612783",-0.0109736990889337,"Acidobacteriota"
"11564","98b133547088c2efe2ba9db0b88130d0",0.0338685031150067,"Actinobacteriota"
"11565","98b16530dace89df40c3a4fe5a7a237d",-0.0269004473531488,"Proteobacteria"
"11566","98b494eb517a8e88efe35a38fb1b4954",-0.000743769688201145,"Actinobacteriota"
"11567","98ba5ad298c6da2a5d1d83bffd099224",-0.014210379017612,"Others"
"11568","98ba948aeb057853849cba8d7dab1026",0.0183077126288455,"Proteobacteria"
"11569","98c08c6416071188b9949709c5ee7158",-0.00623127340361781,"Proteobacteria"
"11570","98c3e83e176c53b1f96b4e717438e641",-0.000530036357247972,"Actinobacteriota"
"11571","98c582359c127b487a1b3f6a12fed4c6",0.0632987714252721,"Bacteroidota"
"11572","98c6b145162fbfa5d7f0f1419a97627a",-0.00880519463880691,"Proteobacteria"
"11573","98d31d731d44fc0f04096ecbfc57f07d",-0.0217984899224954,"Planctomycetota"
"11574","98d5d24b7afe84a9c27bd46812785ed0",-0.0118767834673298,"Others"
"11575","98d61eb0a87d2d183a54f467718086b6",-0.00641908319694787,"Proteobacteria"
"11576","98d94e3f7eda0c179c54299b704140b8",-0.00358859401528599,"Acidobacteriota"
"11577","98dc9d4acd1fc66c34c058c40538c421",-0.122801426715634,"Planctomycetota"
"11578","98dd0c099d9e7333bb0818c068f99582",-0.220539746057885,"Proteobacteria"
"11579","98e0f3e7346e597878aedacaf4d85898",-0.00483375884810404,"Proteobacteria"
"11580","98e1987228dc8b668dfbd2e9f5b729ce",-0.0106265375079842,"Others"
"11581","98e3153ae3705c3a15dca614f38c41e4",-0.00253954284636453,"Proteobacteria"
"11582","98e50cb87ff0ae66f3826ca448148ead",-0.0230530137809586,"Proteobacteria"
"11583","98e640aafdc057ca06a258e79c020a81",0.0173345898116848,"Actinobacteriota"
"11584","98e79df15febb80133fb7c0f8749bd5d",0.0430918984601728,"Others"
"11585","98e900675c866d391ce23a1d915d3656",-0.226246258971319,"Proteobacteria"
"11586","98ee9b873705205d6a06e52466d5a79a",-0.00643815185213754,"Others"
"11587","98eeb0dcecd8f01f7d01cecfb0f5bd55",-0.00648741217063374,"Actinobacteriota"
"11588","98f44c79287739d3863485f62a1ad89d",-0.0248162537219697,"Chloroflexi"
"11589","98f77ce4dd69250b3accdcbdf1626875",0.0120347323008146,"Firmicutes"
"11590","9901ba5d629d3ea793c41a8d95b44c9f",-0.00386312259517634,"Chloroflexi"
"11591","99075fc86a887a5f65c92bfb3cfd5f33",-0.00104441217731464,"Acidobacteriota"
"11592","990d1eed4b194a9f21b2501ac74d8981",-0.0105465539768163,"Actinobacteriota"
"11593","990faa8324069610d6910c7c039f3623",-0.00126908596681372,"Proteobacteria"
"11594","991130bc42ddeaf850a24f86715cbcee",-0.00945673103061962,"Actinobacteriota"
"11595","991138c22908de51a833d53b82e39314",0.0179508351420457,"Proteobacteria"
"11596","99175e0bad92c96232461869ece32b36",-0.00207165760654355,"Proteobacteria"
"11597","991b3db4040d633fd2c5ee0985d93096",0.0422511964917753,"Bacteroidota"
"11598","991cabb63ee2a69f6d8ce285e1ee4281",-0.0101167622689404,"Actinobacteriota"
"11599","991ddbc37d81738c403b278dbbaed717",-0.00696067144718307,"Proteobacteria"
"11600","991f1fe86eeda53622b9ada6b1a6b882",0.0215497716463957,"Proteobacteria"
"11601","9926d2f55b0a13bea9d218b152e942ed",-0.00911746905412628,"Chloroflexi"
"11602","9928f660ae793832dbefc22dffe4426a",-0.00192753247106586,"Others"
"11603","992a669643a0a8cc5db9d251b793def6",0.0542220574719412,"Acidobacteriota"
"11604","992d023a1e3a9025971e6547b7669767",0.0160605104137297,"Proteobacteria"
"11605","992f3986eab1300b4e0c37ec736f1bdb",-0.000975052468853209,"Proteobacteria"
"11606","9931029d07bab68f4e7aac0b1cf41a3d",0.0928927225591146,"Others"
"11607","993110d1b15375a6a5327183139f02a4",-0.0167067951662594,"Actinobacteriota"
"11608","99335ea5827aee0fbdd894baee8531de",-0.0132227106711006,"Proteobacteria"
"11609","99338e694d6516d7ff989e8d577a88ab",-0.000975052468853209,"Actinobacteriota"
"11610","9935bf05be26567518980859a85afaac",0.0212431285991749,"Proteobacteria"
"11611","993669e433960074667e46017e7c92f4",-0.000185186027081803,"Verrucomicrobiota"
"11612","993c0be86ddb2a3041d1bd8d16d8e609",-0.00478235713819627,"Acidobacteriota"
"11613","994279a5586dd167326dda35526a385f",-0.00074254247069258,"Actinobacteriota"
"11614","994598d09fe70bb7f06a6d9c075f021d",-0.00396139818088144,"Proteobacteria"
"11615","99498ced032a2c0015dad7225dbdad34",0.0422290161202415,"Actinobacteriota"
"11616","9956f058c5eada6e35371f85876891f9",-0.0258014219835905,"Proteobacteria"
"11617","9957712f171cd0a43145e13b8ad7e5f5",-0.00370704622675959,"Actinobacteriota"
"11618","995a47251499950a4da4ba876480a23a",-0.00711607395756657,"Others"
"11619","995c04b5e8acb89526ac593830e1abb2",-0.0338590561045647,"Others"
"11620","995c4634979530cbff9a60daca764f1f",-0.000963401978481829,"Planctomycetota"
"11621","995f7aeb854f82559ff3780cc24c1a91",-0.000437899716527038,"Actinobacteriota"
"11622","9960b20e17a6ebd5bf31b249c3503956",-0.0111898890917857,"Firmicutes"
"11623","9968358a114111ab81bf5097c5ef3ea5",-0.0162286196548451,"Verrucomicrobiota"
"11624","9971c09cb136c89b22f3a2544fefdc99",-0.0183041660684633,"Actinobacteriota"
"11625","9972aea664cc0f081dfb76f79b9c185d",-0.000495924615192483,"Proteobacteria"
"11626","9973c9700fa60733f3def338d0571114",0.0282740991032198,"Bacteroidota"
"11627","997688c90beceff53dfa690b5cc94faa",-0.00572730807627055,"Verrucomicrobiota"
"11628","997982b377ba827424cf40908ea8dcc3",-0.00491116758599841,"Verrucomicrobiota"
"11629","9979f89f2ce54ea8e4ecf7cdfd257b00",0.0356630120976548,"Bacteroidota"
"11630","997a99c95ba866e4ca5bcf23d2afbea9",-0.0119009915879071,"Proteobacteria"
"11631","997c1d57dbaf37e1d18b3ca07b61309a",-0.00206853779563873,"Actinobacteriota"
"11632","998c5277541d9d7feea3450240548490",0.0378342681156922,"Chloroflexi"
"11633","998d64ce616eb686572b5fa9c05e1eda",-0.00531103051003708,"Proteobacteria"
"11634","998f079971e3eee875a2691ee6e3c19a",0.0535055396250807,"Actinobacteriota"
"11635","9995321d8acbe01374e73dfd06ae1347",-0.0044433472620926,"Others"
"11636","99a3d4c1414922b89235de75123bb193",-0.00115780098019467,"Proteobacteria"
"11637","99a64e92114b515ebcdd280f9ce77ef5",-0.0204951120143933,"Actinobacteriota"
"11638","99a926592ff220be4dbe443b4799db2a",-0.0191887878003867,"Others"
"11639","99acef115f8a8afe567ec25a61f37e6b",0.0262645217751243,"Actinobacteriota"
"11640","99ae2485c5716cba8bab9f8995143e09",0.0196595134472992,"Proteobacteria"
"11641","99af3f10c07e71ca31a1d3c9ab185750",0.0770970953751534,"Proteobacteria"
"11642","99b2f4b9261611b85c7ba75dae72d899",-0.00575854500046599,"Actinobacteriota"
"11643","99b4b08d63c3459f7ad9f4a23395d664",-0.0186199027338775,"Proteobacteria"
"11644","99b4b40499e0de322ef0dc5958fea4d2",-0.00251525848029995,"Bacteroidota"
"11645","99bb858837b66679bfc99d4d3f60e952",-0.00414663874648109,"Proteobacteria"
"11646","99bc66227f6531aced60ab378d041832",-0.00179937933250349,"Proteobacteria"
"11647","99bda87560932411fb124d95ffefb824",-0.00479845228162332,"Verrucomicrobiota"
"11648","99c11787841bc00b09dd2a1e134a7e1d",-0.0165161321275717,"Others"
"11649","99c14fd0283fb3ac42d5bbbfce693c08",-0.0144087134707006,"Patescibacteria"
"11650","99c256bf005b5e70a2a3a33c205f1e2e",-0.00698188940231578,"Bacteroidota"
"11651","99c525430d1b1ab67ed7ed9abd138c7a",-0.0103487907566926,"Chloroflexi"
"11652","99cbc9deb4fac4a86b745417c5ab3c21",-0.0456206569309568,"Proteobacteria"
"11653","99cc35ca304ffaba10583cffd6507007",-0.0151519960798459,"Bacteroidota"
"11654","99d35e8f06542f903e4bb853fc7db58c",-0.0154215230533361,"Bacteroidota"
"11655","99d3e0ed1ae2d4b82a983fbdc08d2045",-0.00537952513822055,"Proteobacteria"
"11656","99dcf8218a75c2130a7c6be1861f2913",-0.00179937933250349,"Proteobacteria"
"11657","99de763028a7d6c85e5592e6a92fe069",-0.00149352367636228,"Bacteroidota"
"11658","99e549f39c9a14ee05ebfabfafaca69b",-0.0133900119593888,"Firmicutes"
"11659","99e8aee7393d09f2f69bd6e327f78b3f",-0.0016705183890099,"Verrucomicrobiota"
"11660","99f33e6b5e5787967bc03d3ad7fa6235",-0.00360440401514275,"Others"
"11661","99f3b01a9f360490c3ee701b72e6631c",-0.0233721032009144,"Bacteroidota"
"11662","99f7abc058f8acc0f1c94ce5bf9ccb10",-0.000796785880810609,"Planctomycetota"
"11663","99f80e65f583a9998721177630fcda93",-0.0852221523433247,"Proteobacteria"
"11664","99f9060fc34cfa35ed696f7d581e3532",-0.00495729479789718,"Acidobacteriota"
"11665","9a0fe08dc0f4ff0bece95cd46561678e",-0.00291415016283411,"Proteobacteria"
"11666","9a15561cef52db019c68c61648d8f200",-0.000796475759030177,"Bacteroidota"
"11667","9a15c6927f7208cf06e2753e38f4e79b",-0.0201438653898454,"Proteobacteria"
"11668","9a15e19c4085abef7d2ba219e6360fe8",-0.00112773930234714,"Proteobacteria"
"11669","9a16ad2d4fbb60b9582805e60c6b6321",-0.0138839764512844,"Cyanobacteria"
"11670","9a1b61efe3352865ca36de494033592f",-0.0154999455861053,"Bacteroidota"
"11671","9a1b7996bdfbaeaa82dae86e7230faaf",0.0161148587276172,"Bacteroidota"
"11672","9a1cf30794a4160873fc805b2837ad8b",0.0965488880006588,"Actinobacteriota"
"11673","9a1f09c3569096e4902ca55bbe34ecd6",-0.0364360563185836,"Planctomycetota"
"11674","9a21ef764b17c81bf5714a2e29aad70e",0.12800396401673,"Bacteroidota"
"11675","9a23a117bd825c8f7220df7825db4af7",-0.0469147027146691,"Proteobacteria"
"11676","9a28c87e7724d31200db1688949e12f7",-0.00281904007364478,"Proteobacteria"
"11677","9a2c0012ae882a723a7fad26b447dd1e",-0.0083431783853389,"Bacteroidota"
"11678","9a2d7e378283ab622a43b17c5b4db372",-0.00705773620763973,"Cyanobacteria"
"11679","9a2debdf75f7a1b33c445095aa8fc9ca",-0.00151705616744566,"Actinobacteriota"
"11680","9a2f80112fa82156d63465ef77e9e28b",-0.0119009915879071,"Others"
"11681","9a3396668920416f23d3229d05f646c3",-0.00223491230822383,"Planctomycetota"
"11682","9a33c54b55f0bfbca556b7bcee1461db",-0.0145354224201709,"Bacteroidota"
"11683","9a34767edd03fc80bbdd0cd278dd0c69",-0.00214378757294599,"Others"
"11684","9a35544aa33cda924329649ef94d65ce",0.0453313579642322,"Others"
"11685","9a3582f076fe831632c95bc334a72434",-0.015778878738453,"Proteobacteria"
"11686","9a38d3b5294dfe987547d327317cb2ad",-0.00943519600798278,"Proteobacteria"
"11687","9a393914b0dc29971454b18560765d26",-0.0033805549173984,"Chloroflexi"
"11688","9a3c8ea996793706f66fa6f8c6bdfe62",-0.003151336181871,"Others"
"11689","9a4ae2fc4af8e8bcad4f4dd5e6e1114f",0.0166345932536488,"Cyanobacteria"
"11690","9a4d77f329961091ae1c1b73d2c286f3",-0.0013661785227554,"Proteobacteria"
"11691","9a500bfeb242f642bdc0ca6f9bda283c",-0.0243741755353868,"Acidobacteriota"
"11692","9a511be71e787fc2e5fe72269a412939",-0.00743314013332106,"Bacteroidota"
"11693","9a52164611d6a229a9c38082f8a01bd2",-0.00347210106834089,"Proteobacteria"
"11694","9a55b98e0b8545063f336c2ca6b41f2b",0.0227016731827844,"Acidobacteriota"
"11695","9a66c58f1d93a0014db5e597e55bc784",-0.0149064886629428,"Others"
"11696","9a66d9659be07f3c90076fa6361acc03",-0.00204207771290027,"Bacteroidota"
"11697","9a66fc866ae819dfaba23acb54217679",-0.00598133083992598,"Actinobacteriota"
"11698","9a6a54be7fdaa7f97907a8f5a0c24b44",-0.00159657761498151,"Actinobacteriota"
"11699","9a6af08b3735658f506fee2f51045785",-0.0151903061564732,"Proteobacteria"
"11700","9a6bdedcfb450c0575806041615a593c",-0.114044075659129,"Planctomycetota"
"11701","9a6da17fe8eba5d989323463ddfafc4a",-0.0320861351159921,"Verrucomicrobiota"
"11702","9a6e5e7920b66406b69cdb294262bcc2",-0.00337377666882419,"Actinobacteriota"
"11703","9a7d214c7394ef15a73408be58fbac6d",-0.00682902840029799,"Acidobacteriota"
"11704","9a7e37f3ba2e4f59b0a668543f1138e1",-0.00364427961323338,"Proteobacteria"
"11705","9a7f41a935b69d64220de7748d86bf64",-0.00735771724057282,"Bacteroidota"
"11706","9a81d895ec583b50c1ba35c828c9ba20",0.014997867034817,"Bacteroidota"
"11707","9a838f3e47cf98a6775c0605d49e56b3",-0.00449126063095874,"Proteobacteria"
"11708","9a8440c097f8c704c14133ee6a518109",-0.00264141817421786,"Proteobacteria"
"11709","9a8703969cf99bb53b0199b5a6c84205",0.0162713165289994,"Bacteroidota"
"11710","9a8790de35a391bad8c3959ff1ce7a30",-0.00525837508664953,"Others"
"11711","9a887875fbce1111935e0bb173d8bb83",0.0666776071070276,"Proteobacteria"
"11712","9a8ac337c240a434b1e1bbf69acc95df",0.0418486178603537,"Proteobacteria"
"11713","9a8aec3db5889223dc8b509a4039b81f",-0.0124085916555145,"Proteobacteria"
"11714","9a921d7f063915779728cbb378362679",-0.0322088290122442,"Proteobacteria"
"11715","9a993aff858c7a5f059670716d477b39",-0.00896610019608233,"Proteobacteria"
"11716","9a9b89a6eb2b3a9212bdba9f3434b6cc",-0.00853194009608495,"Proteobacteria"
"11717","9aa162bf7dac351003a7a3daf76f6ad4",-0.0285423384289859,"Actinobacteriota"
"11718","9aa4b8a17feb749d164b732c81b8ddd6",-0.00566414262903996,"Others"
"11719","9aa5c96a50be7085fd55ad3f209caade",0.075167192280982,"Proteobacteria"
"11720","9ab0e35a677bf6eabfb0ccf857062a75",-0.00101864387037253,"Patescibacteria"
"11721","9ab3caa020507c82159ed034015505e1",-0.00306090022588209,"Verrucomicrobiota"
"11722","9ab5bce1173121da627f59c55d875e26",0.0441339727594282,"Proteobacteria"
"11723","9abad9a9246450990ef2d59eb3f5165d",-0.00133656140997373,"Acidobacteriota"
"11724","9abe8c008dc42061fdc847e2b56b10a5",-0.00170972051234998,"Proteobacteria"
"11725","9abfc1ce8ee1e90718f9ca5f9c259672",-0.00184460956387267,"Proteobacteria"
"11726","9ac09ab1c52c0761bf10038315cc12e2",0.20921313056075,"Firmicutes"
"11727","9ac1d376f84dff0b4a0b11b609620bfa",-0.171543630482614,"Proteobacteria"
"11728","9ac5ad27f9bcb1c47fc7873f08dd6375",-0.00264798110624044,"Proteobacteria"
"11729","9ac60255fedb422b90bef202007067e4",-0.00218535992614908,"Chloroflexi"
"11730","9ad42878e14e1a726002ce81c189d6d4",0.0238648155526589,"Chloroflexi"
"11731","9ad498e6f7e5dfbdd288ba2281f84fb6",-0.00100434630145516,"Chloroflexi"
"11732","9ad55fd9b1c9a1af74272ba07af05359",-0.0274645648592855,"Proteobacteria"
"11733","9ad70b9f9055a5dc7083285fab3514cc",0.103416333126324,"Actinobacteriota"
"11734","9adde9235445992ec67599643fc2b88b",-0.00923577332226238,"Others"
"11735","9ae25440f3897c39c96178db519429a3",-0.0616599587038746,"Proteobacteria"
"11736","9ae3fd21f1710dde860411a476b333dc",0.0371784335999282,"Verrucomicrobiota"
"11737","9ae7de014b75b8f94faa30c1b9b879b3",-0.000392796153003089,"Proteobacteria"
"11738","9aed8250a4812992734960364dc64cbd",-0.000537201971527256,"Proteobacteria"
"11739","9af7bbb74d34ce3d254283cda559416c",0.0378342681156922,"Chloroflexi"
"11740","9afcc3465a8b7e5737b54cbcb6b769e8",-0.0124085916555145,"Bacteroidota"
"11741","9afcd7a7b9a690fa185934f9c9c181da",0.352610254038667,"Actinobacteriota"
"11742","9afd0c9c5a8236c92206f909af75b2ed",-0.00497008642485236,"Others"
"11743","9b01d559d01f885663b2b345250b5b2f",-0.00487098365084587,"Bacteroidota"
"11744","9b059cbbf44d40aa5dc8eeec91063b94",-0.00296534056501903,"Bacteroidota"
"11745","9b0d12b575023d937f62632b5dba2ed6",-0.00242148540774577,"Others"
"11746","9b127cb435abf04896c55f682ebb53ba",0.0456592916874991,"Bacteroidota"
"11747","9b13d1450d8d73e201928ac7fa0da245",-0.0240953182020906,"Others"
"11748","9b19182fc17263e7d702b8043d708816",-0.0035821433369503,"Proteobacteria"
"11749","9b1b0d055648c05bb1f47820fbd7fb7d",-0.0147229283298144,"Verrucomicrobiota"
"11750","9b1b10bde8971e303d9c876511331719",-0.00695661971532018,"Chloroflexi"
"11751","9b1f48a0c82b380c82a9ef5a4d6ce880",-0.00244708852677749,"Others"
"11752","9b26c62100ca55837bdebfe9af291098",0.129137531313745,"Cyanobacteria"
"11753","9b2bd6f50856c088c242f1c1d82dbf5c",-0.000442808846996178,"Actinobacteriota"
"11754","9b37df460892a33b6b05bbf9397b4efc",-0.028505060174206,"Chloroflexi"
"11755","9b38341ab7a0b3bfaca8845535e8fce3",-0.00145703463602413,"Others"
"11756","9b3c0a901b579fb3f71e9858d4227e75",-0.0392865549719495,"Firmicutes"
"11757","9b3d25ac587800bb5f3463699e49c19b",-0.0102482713337217,"Acidobacteriota"
"11758","9b3d5ef1ab9176acb9f535742d64d760",0.0571834777549154,"Bacteroidota"
"11759","9b444ab621d3d307549bbab8b83fc733",0.057096660779469,"Chloroflexi"
"11760","9b44b56de1510be0d0c41aad7cb087bf",-0.0018354222281681,"Bacteroidota"
"11761","9b4765fa1f6303b57e4753b9bb2fd99e",0.0127031809319502,"Proteobacteria"
"11762","9b480b2225f2a697b6ad8d52b82a1516",-0.00630085327964953,"Bacteroidota"
"11763","9b4df2f86a5446c48c81bba1550f0361",-0.0118613826842467,"Acidobacteriota"
"11764","9b5196d21b0907cceb3c23d8810fd65e",-0.00389306520125295,"Planctomycetota"
"11765","9b540d776f85beafd3468dbba497927b",-0.0382733076124884,"Proteobacteria"
"11766","9b574aeb8574057e9139cb691363ec3a",0.0414953754819355,"Bacteroidota"
"11767","9b58eff83e789c5220ac37f91b04e7e4",0.141836289530148,"Proteobacteria"
"11768","9b5c9bab644d7336d89dc8803f403bd2",-0.00294098484908265,"Proteobacteria"
"11769","9b5d698baca98689e545f21ddb0963a4",-0.020914798694067,"Firmicutes"
"11770","9b6cab4396b3893b8b6de0762a4db3a6",-0.0392865549719495,"Chloroflexi"
"11771","9b7284280e6d5d625b3751e972dc8b9e",-0.0276323760175471,"Bacteroidota"
"11772","9b73f3b83e0838ee4914d0fe233c684c",0.0345732198146957,"Bacteroidota"
"11773","9b7ac50bf2f61694fa4f54a97d975d00",0.0282740991032198,"Proteobacteria"
"11774","9b80abd992a7ff1c461e2eee4afa4f62",0.0338685031150067,"Bacteroidota"
"11775","9b8283bf8b07bf51b3283d0fa2eb52cb",-0.00825531066469307,"Cyanobacteria"
"11776","9b84a5285273c5fc20f870e2a8de2109",0.0216671101474918,"Acidobacteriota"
"11777","9b92c32ddee90d5cf8ede3187e17235b",-0.00544382631291728,"Proteobacteria"
"11778","9b94fcb5e4ad0d0cf68b282c49e40203",-0.0032860766371393,"Actinobacteriota"
"11779","9b98c32c5152acdce686108ba94535a3",0.146978274441552,"Actinobacteriota"
"11780","9b9e3e1587c6895ea47ae76639424032",-0.000756561029495045,"Actinobacteriota"
"11781","9bb070f324fbf75de687dcc3724d0fc8",-0.0683654335053065,"Acidobacteriota"
"11782","9bb1b8196be52495981836c17f27ff43",-0.000583384132275432,"Verrucomicrobiota"
"11783","9bb36f92231e3311ff6675afca0ccd8c",-0.0215680967448278,"Proteobacteria"
"11784","9bb60c5f12d0a5808b36508f2dd6a964",-0.00729561793152919,"Planctomycetota"
"11785","9bb740fdbcc25f7b9dd1475573d4542e",0.0191013246468768,"Proteobacteria"
"11786","9bb76b499be24b4790821f049c90e753",-0.00755776213092879,"Cyanobacteria"
"11787","9bb76b5525cc93fd4eaa85fcc5e88ac4",-0.00943300220894279,"Chloroflexi"
"11788","9bb851add7d8fdc02ae47d669eb1f9f5",-0.0115735102183999,"Actinobacteriota"
"11789","9bbb8b997d4eb6cead80863abf9d4b60",-0.003631706552141,"Proteobacteria"
"11790","9bbbe63f9b1101b0a25246dc85ed52cb",-0.0767658887278995,"Cyanobacteria"
"11791","9bbf0b8ec6d972c1b6dc290ab16ca6eb",-0.00296534056501903,"Actinobacteriota"
"11792","9bc1fee12113a6e604d7f295150388ec",-0.00224854230559244,"Proteobacteria"
"11793","9bc8ccabe48c76b190b80bd58a653016",-0.047242579453062,"Cyanobacteria"
"11794","9bcb73fed7ae086ebfe26744afd0e4a2",-0.0028083490927137,"Acidobacteriota"
"11795","9bcc62834d407a1510b316a63902690c",0.204271009451914,"Proteobacteria"
"11796","9bcf112a7656c3814910331784db6d3b",-0.00953759123652361,"Proteobacteria"
"11797","9bcf2111df67cae1275ddde40790d3bb",-0.00609408858081391,"Chloroflexi"
"11798","9bd1739ce05845cb7ce215802778e218",-0.000459906927157921,"Acidobacteriota"
"11799","9bdde9b95a47b150586f7add309b697c",-0.0171841448607568,"Planctomycetota"
"11800","9be56b694c3d38788f8e8bd4334bd862",0.078690359278321,"Actinobacteriota"
"11801","9bf3dcbcc6f177cb41db5a0854fb6ea7",-0.00515579888406302,"Proteobacteria"
"11802","9bf9f1774d17d11e803c80979e6e925c",-0.000289709927013175,"Proteobacteria"
"11803","9bfa231b9228598b6b9b1a4a75ed94ca",-0.00384347983994207,"Proteobacteria"
"11804","9bfac19089af7ac3701fdf7a39b6ccf2",-0.0027214882457973,"Proteobacteria"
"11805","9c0d690b1c9b207e7a1acf64d3f75004",-0.0114292238231481,"Acidobacteriota"
"11806","9c12b45d3823608bdae3ee6eb10bb8b2",0.0399742077874974,"Actinobacteriota"
"11807","9c146fbd00528c40cf9684a28acd5f3c",-0.0155938227183291,"Chloroflexi"
"11808","9c14d29d30deed84701d30cf30a102ec",-0.00173664250863878,"Acidobacteriota"
"11809","9c16eee6f13949325c81c6f14905662a",-0.00551426002164256,"Proteobacteria"
"11810","9c1a2e16d6d1a9b6c997be1a837a5816",-0.000865821099386088,"Others"
"11811","9c212d4d68cfc9b8ba49a1d9b7f125a1",-0.0669580319817217,"Proteobacteria"
"11812","9c2465a6d1c2b035ea46d0ce5d254700",-0.00348795779641837,"Chloroflexi"
"11813","9c24e534cfdb2b6312ea8281638b6bd4",-0.0184251847286301,"Others"
"11814","9c258b76376e550333855e3e1d372b32",-0.0979748992309383,"Chloroflexi"
"11815","9c2844cd22880c597330d0e1813da0a3",-0.0151843121550195,"Others"
"11816","9c2f215f6f7bc706bd2fe58c04d41f0d",-0.00925273105323441,"Bacteroidota"
"11817","9c32f8385628777b6b3b7ad6be9889b7",-0.00320838188859506,"Actinobacteriota"
"11818","9c36d9f71af38031c1bae5b3a4cc8af2",-0.0064817193222875,"Proteobacteria"
"11819","9c38b09e2f53d93492fd098c360b933f",-0.0350784473967917,"Proteobacteria"
"11820","9c3ca871cc82441d86f4099669b09dda",-0.00629876119781092,"Others"
"11821","9c456c89da224c0d6c7e1618d1439167",-0.00949432717212082,"Proteobacteria"
"11822","9c4762d4f1d949bf909f3dd9e0df0e2d",0.117744417421491,"Proteobacteria"
"11823","9c4a36279df94c127cc3c67efe494161",0.0204658948291736,"Bacteroidota"
